baseline,data,individuo,n_dados_treinamento,dados_treinamento,dados_validacao,modelo_treinado,acc,loss,parametros
True,1644074850.1804008,105,2,"[4, 12]",[8],baseline_0.6597_1642517519,0.75,0.5495753362774849,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074853.150554,105,2,"[8, 4]",[12],baseline_0.6597_1642517519,0.5833333432674408,0.9491704404354095,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074855.7550766,5,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.609375,0.8898540735244751,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074859.370254,5,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6354166716337204,0.7735083103179932,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074862.5557668,5,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.6927083432674408,0.7258035838603973,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074865.1145089,9,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.8125,0.5549743324518204,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074868.5685127,9,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6770833358168602,0.754679761826992,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074871.2951353,9,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.4791666716337204,1.0018067806959152,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074875.2240093,10,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6145833432674408,0.8311095014214516,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074878.7071397,10,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.5104166716337204,1.2576260268688202,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074882.729646,10,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.5729166716337204,0.8527332246303558,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074885.8924403,11,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.65625,0.7514980137348175,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074889.8486557,11,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6770833432674408,0.833523616194725,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074894.2005131,11,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.6875,0.6494881361722946,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074900.778809,13,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.75,0.44734764844179153,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074904.3360796,13,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.671875,0.7655163556337357,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074908.0699074,13,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7083333432674408,0.5986483991146088,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074912.3360107,18,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.984375,0.10279119573533535,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074917.784797,18,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.9010416716337204,0.24758078157901764,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074922.3221726,18,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.9479166716337204,0.22807671315968037,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074925.9592931,20,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.765625,0.5698831677436829,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074929.8302133,20,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.96875,0.2514547072350979,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074935.2423506,20,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.859375,0.23740816116333008,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074942.375349,21,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6458333432674408,0.7381911873817444,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074948.5837471,21,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6041666716337204,0.9685999602079391,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074951.8429785,21,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.625,0.9329563528299332,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074958.0111485,32,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.984375,0.16043752152472734,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074965.039957,32,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.96875,0.07591154286637902,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074969.9839036,32,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.9322916716337204,0.18358090333640575,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074975.2262955,33,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.78125,0.4438267666846514,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074979.054274,33,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.8541666716337204,0.40744049847126007,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074981.7977045,33,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.671875,0.8043423444032669,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074985.7120857,40,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.5260416716337204,0.9411798939108849,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074990.2475293,40,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.671875,0.5723147243261337,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074995.0706296,40,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7760416716337204,0.5782581493258476,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644074997.7751222,43,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.765625,0.5553363338112831,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075001.010851,43,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6458333432674408,1.0010976046323776,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075003.6585877,43,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.640625,0.8662780076265335,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075009.3651586,46,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.78125,0.5373457223176956,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075013.5321162,46,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.8333333432674408,0.39909522980451584,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075017.1346045,46,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7135416716337204,0.5563928410410881,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075022.0002074,61,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.703125,0.6768772080540657,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075027.3059635,61,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.7447916716337204,0.5450470522046089,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075034.1424458,61,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.6927083432674408,0.573942057788372,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075037.1202662,68,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.7447916716337204,0.608170360326767,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075045.3266096,68,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.890625,0.28191032260656357,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075047.9728708,68,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7239583432674408,0.6154496669769287,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075050.7420926,71,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6510416716337204,0.7053167223930359,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075053.9894388,71,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.7083333432674408,0.5686311423778534,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075058.187983,71,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.765625,0.49005115777254105,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075060.8907824,72,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.7135416716337204,0.6569071859121323,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075067.6745896,72,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.859375,0.37724582850933075,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075073.2172759,72,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7916666716337204,0.4128403998911381,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075078.7558124,73,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.7760416716337204,0.5338677614927292,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075083.5143883,73,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.7239583432674408,0.6953912228345871,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075088.847797,73,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.7395833432674408,0.5903386697173119,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075091.8293383,74,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6614583432674408,0.6771843209862709,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075096.2300296,74,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.65625,0.8089839965105057,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075100.2133658,74,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.5572916716337204,1.0859061479568481,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075103.2909207,75,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.53125,0.8834546655416489,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075107.8801243,75,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6354166716337204,0.898890882730484,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075110.4430354,75,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.5364583358168602,1.0456284284591675,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075115.6101198,76,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.734375,0.7514654994010925,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075121.0533035,76,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.65625,0.8767663985490799,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075124.1447225,76,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.609375,0.8424630463123322,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075126.7612464,81,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.7291666716337204,0.7792293727397919,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075129.4540586,81,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6927083432674408,0.5954406559467316,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075133.6753702,81,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.84375,0.39510372281074524,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075136.323733,84,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6145833432674408,0.7551277279853821,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075140.9770043,84,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.6875,0.8188532888889313,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075143.7826846,84,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.5052083432674408,1.0197489112615585,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075151.0521917,86,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.8125,0.5369014889001846,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075156.6166108,86,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.8020833432674408,0.5044993236660957,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075159.3453476,86,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.8645833432674408,0.34911883622407913,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075163.2419233,95,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.8020833432674408,0.6093978360295296,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075166.1407063,95,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.65625,0.7270450443029404,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075169.5728414,95,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.609375,0.9016724973917007,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075172.3812146,98,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.6614583432674408,0.741832971572876,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075175.444038,98,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.7708333432674408,0.6434391364455223,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075178.145722,98,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.6197916716337204,1.0287835747003555,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075181.8429575,105,2,"[8, 12]",[4],baseline_0.6476_1642518103,0.8072916716337204,0.48744794726371765,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075185.5631049,105,2,"[4, 12]",[8],baseline_0.6476_1642518103,0.75,0.5265201181173325,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075190.4561903,105,2,"[8, 4]",[12],baseline_0.6476_1642518103,0.65625,0.8458526879549026,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075193.0968006,5,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6302083432674408,0.9428252279758453,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075196.039504,5,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.671875,0.8192096948623657,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075199.7133682,5,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.6979166716337204,0.7656229883432388,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075202.2905087,9,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.8854166716337204,0.49336177855730057,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075206.0521827,9,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.640625,0.7741462886333466,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075208.735914,9,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.5885416716337204,0.8955457210540771,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075211.4681666,10,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.609375,0.8345149904489517,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075214.494499,10,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.546875,1.1222208142280579,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075218.423852,10,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.578125,0.884311243891716,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075221.977043,11,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.59375,0.8157735019922256,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075224.582919,11,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.7447916716337204,0.69549310952425,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075227.4754074,11,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.7604166716337204,0.6305871456861496,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075230.4730184,13,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.84375,0.48107491061091423,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075233.4074507,13,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.625,0.7978470623493195,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075235.9030476,13,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.7604166716337204,0.5357678830623627,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075240.470095,18,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.984375,0.11579005047678947,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075244.85881,18,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.9322916716337204,0.21315007656812668,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075250.7389052,18,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8854166716337204,0.25587891414761543,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075255.6783836,20,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7708333432674408,0.5174758061766624,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075262.2283819,20,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.9010416716337204,0.22746486589312553,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075268.1183326,20,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8802083432674408,0.24887626990675926,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075272.260257,21,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6302083432674408,0.8257895112037659,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075275.9958599,21,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.6145833432674408,0.943583071231842,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075280.086921,21,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.6197916716337204,1.0324229449033737,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075288.0460372,32,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.9375,0.15223408583551645,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075293.18646,32,2,"[4, 12]",[8],baseline_0.6406_1642518612,1.0,0.06550551718100905,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075296.469823,32,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.96875,0.22647825814783573,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075300.0099356,33,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.84375,0.4258039705455303,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075305.5418205,33,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.9114583432674408,0.29384181275963783,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075308.6872215,33,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.75,0.8117576017975807,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075314.204743,40,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6197916716337204,0.9273564517498016,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075318.953563,40,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.796875,0.5040976032614708,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075322.7116594,40,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.703125,0.6213733851909637,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075326.8456874,43,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7760416716337204,0.520650140941143,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075330.1430562,43,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.671875,0.9235116094350815,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075333.9417152,43,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.7447916716337204,0.7740099206566811,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075338.6797764,46,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7239583432674408,0.5562720224261284,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075343.2140212,46,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.875,0.4486512690782547,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075348.18281,46,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.78125,0.5874285511672497,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075352.3396192,61,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.703125,0.5973751991987228,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075356.687625,61,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.7447916716337204,0.5479964539408684,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075362.5565577,61,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8177083432674408,0.5937331020832062,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075365.4785244,68,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6875,0.7035422027111053,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075372.2601743,68,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.90625,0.32241493090987206,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075377.3379686,68,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8177083432674408,0.5967337973415852,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075381.6349404,71,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6875,0.6959371864795685,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075386.1537533,71,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.78125,0.5661602094769478,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075389.1328876,71,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.7604166716337204,0.49449053406715393,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075391.822384,72,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7604166716337204,0.6635836064815521,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075397.7274146,72,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.859375,0.38928816840052605,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075405.160213,72,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8333333432674408,0.3860175535082817,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075407.7585177,73,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.8229166716337204,0.5531011670827866,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075411.4064074,73,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.7291666716337204,0.6771400421857834,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075416.1564052,73,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.734375,0.5621948689222336,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075418.9380462,74,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7239583432674408,0.6407157406210899,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075421.9305825,74,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.609375,0.8775467425584793,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075424.4793048,74,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.4635416716337204,1.1417808681726456,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075427.9036775,75,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6822916716337204,0.772379994392395,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075432.2196329,75,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.5364583432674408,0.9052448719739914,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075434.9671736,75,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.4427083358168602,1.081765592098236,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075440.4081204,76,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.6770833432674408,0.7521342039108276,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075444.7112603,76,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.6510416716337204,0.8359123468399048,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075449.4012225,76,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.671875,0.7461687922477722,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075452.142905,81,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.7604166716337204,0.7259622737765312,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075454.7362735,81,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.765625,0.5577002093195915,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075458.4885647,81,2,"[8, 4]",[12],baseline_0.6406_1642518612,0.8072916716337204,0.46800221502780914,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075461.6324375,84,2,"[8, 12]",[4],baseline_0.6406_1642518612,0.5677083432674408,0.797670915722847,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
True,1644075466.746965,84,2,"[4, 12]",[8],baseline_0.6406_1642518612,0.59375,0.9227563291788101,"{'random_seed': 20220113, 'training_epochs': 50, 'batch_size': 16}"
