individuo,mean_acc,median_acc,std_acc,min_acc,max_acc,mean_loss,median_loss,std_loss,min_loss,max_loss
40,0.5781250049670538,0.6041666716337204,0.10580312194641299,0.6927083432674408,0.4375,0.8804095908999443,0.9096648991107941,0.14419396996063946,1.0405559241771698,0.691007949411869
9,0.48263888930281,0.484375,0.09143884728266628,0.59375,0.3697916679084301,0.9638499170541763,1.0125426650047302,0.10694296382873887,1.0635074079036713,0.8154996782541275
33,0.5815972288449606,0.5208333432674408,0.12858947273943394,0.7604166716337204,0.4635416716337204,0.9382038886348406,1.0194387584924698,0.14003288643760772,1.0539977252483368,0.7411751821637154
46,0.6961805621782938,0.6822916716337204,0.03134630452386488,0.7395833432674408,0.6666666716337204,0.6482209414243698,0.6518447995185852,0.017539283810563033,0.6676596701145172,0.625158354640007
71,0.6684027835726738,0.7552083432674408,0.1264623207200821,0.7604166716337204,0.4895833358168602,0.7934124593933424,0.7282029986381531,0.1871470929529582,1.0481586903333664,0.6038756892085075
68,0.567708338300387,0.5416666716337204,0.08494534599114631,0.6822916716337204,0.4791666716337204,0.9195899193485578,0.9448891580104828,0.13779917976390849,1.0742809176445007,0.7395996823906898
43,0.5364583370586237,0.5833333432674408,0.07377961735581358,0.59375,0.4322916679084301,0.9759089301029841,0.9428608268499374,0.07422140406032048,1.07871213555336,0.9061538279056549
18,0.7881944477558136,0.8072916716337204,0.042596679511782566,0.828125,0.7291666716337204,0.43999481697877246,0.416171096265316,0.06452250654666142,0.5281893983483315,0.37562395632267
10,0.4791666716337204,0.4635416716337204,0.05846339666834283,0.5572916716337204,0.4166666716337204,1.0357400725285213,1.0256806015968323,0.015028996235864749,1.0569843500852585,1.024555265903473
61,0.637152781089147,0.6770833432674408,0.08760052797845434,0.71875,0.515625,0.7403116027514139,0.6946026086807251,0.13913694172947744,0.9289118349552155,0.5974203646183014
13,0.6961805621782938,0.6770833432674408,0.03463530697469258,0.7447916716337204,0.6666666716337204,0.6837086379528046,0.6726235747337341,0.08723474068348422,0.7956593036651611,0.5828430354595184
32,0.6788194477558136,0.6979166716337204,0.07563549147781617,0.7604166716337204,0.578125,0.7728101288278898,0.7713762074708939,0.14371411920323177,0.9495358392596245,0.5975183397531509
20,0.7187500049670538,0.7395833432674408,0.06133167155801623,0.78125,0.6354166716337204,0.6790266608198484,0.7306102365255356,0.09231771135800412,0.7571010887622833,0.5493686571717262
11,0.520833338300387,0.5104166716337204,0.03480892350500193,0.5677083432674408,0.484375,1.0292771061261494,1.0248123556375504,0.015202381864508509,1.0497226119041443,1.0132963508367538
105,0.6423611144224802,0.625,0.03220006136387846,0.6875,0.6145833432674408,0.776016308615605,0.780018225312233,0.020500453817430132,0.7988828271627426,0.7491478733718395
72,0.6458333333333334,0.65625,0.08960755486502736,0.75,0.53125,0.7485977460940679,0.7581871896982193,0.104387371726581,0.8713809102773666,0.6162251383066177
74,0.517361119389534,0.5364583432674408,0.027007553011811108,0.5364583432674408,0.4791666716337204,0.9857197652260462,0.9672501385211945,0.06666717374203285,1.07502281665802,0.9148863404989243
76,0.6041666716337204,0.65625,0.08113417330406952,0.6666666716337204,0.4895833432674408,0.9514881869157156,0.9370481222867966,0.0832240745509898,1.0598664283752441,0.8575500100851059
98,0.5538194527228674,0.5208333432674408,0.06592652073953845,0.6458333432674408,0.4947916716337204,0.9582822024822235,1.0050166845321655,0.10380575237511831,1.0554361939430237,0.8143937289714813
21,0.5086805621782938,0.5,0.03247966570074697,0.5520833432674408,0.4739583432674408,1.019297828276952,1.0509847104549408,0.046400007034420335,1.0532177984714508,0.9536909759044647
